id,role,version,category,file_path,expected,actual,exact_match,norm_exact_match,char_distance,expected_chars,cer,audio_ms,first_partial_ms,final_latency_ms
teacher_004,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_004.wav,我想回到教师工作台首页。,我想回到教师工作台手,False,False,2,11,0.1818,2489.1,21.1,88.0
teacher_005,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_005.wav,切到七年级数学教师工作台首页。,切到七年级数学教师工作台首,False,False,1,14,0.0714,3221.9,26.2,120.9
teacher_006,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_006.wav,打开教学工作台。,打开教学工作,False,False,1,7,0.1429,1700.6,23.2,310.8
teacher_007,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_007.wav,查看今天我的课程安排。,查看今天我的课程安排,False,True,0,10,0.0,2342.2,24.3,89.7
teacher_008,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_008.wav,查询下一节课的上课班级。,查询下一杰克的上课班,False,False,3,11,0.2727,2516.4,21.1,88.3
teacher_009,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_009.wav,帮我看一下今天我的课表。,帮我看一下今天我的课,False,False,1,11,0.0909,2288.6,22.6,86.9
teacher_010,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_010.wav,我想查一下下一节课上哪个班。,我想查一下夏伊杰克上哪个,False,False,5,13,0.3846,2883.9,24.2,107.9
teacher_011,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_011.wav,看一下今天下午第三节课的上课班级。,看一下今天下午第三节课的上课班,False,False,1,16,0.0625,3510.9,20.9,145.9
teacher_012,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_012.wav,看我的课表。,看我的课,False,False,1,5,0.2,1072.8,22.3,43.9
teacher_013,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_013.wav,打开七年级一班学生名单。,打开七年级一般学生名,False,False,2,11,0.1818,2501.7,20.7,92.4
teacher_014,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_014.wav,查看今天本班学生考勤情况。,查看今天本班学生考情情,False,False,2,12,0.1667,3050.4,27.5,119.8
teacher_015,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_015.wav,帮我打开七年级一班学生名单。,帮我打开七年级一班学生名,False,False,1,13,0.0769,2903.9,21.5,112.1
teacher_016,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_016.wav,我想看一下今天本班考勤情况。,我想看一下今天本班考勤情,False,False,1,13,0.0769,3058.0,28.2,129.2
teacher_017,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_017.wav,打开七年级二班学生名单。,打开七年级二班学生名,False,False,1,11,0.0909,2524.9,23.0,90.4
teacher_018,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_018.wav,看班级名单。,看班级名,False,False,1,5,0.2,1177.2,21.2,44.0
teacher_019,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_019.wav,为今天第一节课发起点名。,维京天地一捷克发起点,False,False,6,11,0.5455,2500.6,26.7,95.5
teacher_020,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_020.wav,查询本周我的调课记录。,查询本周我的调客,False,False,3,10,0.3,2179.7,21.4,81.1
teacher_021,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_021.wav,帮我给今天第一节课发起点名。,帮我给今天第一杰克发起点,False,False,3,13,0.2308,2880.7,27.0,122.1
teacher_022,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_022.wav,我想查一下这周我的调课记录。,我想查一下这周我的调客,False,False,3,13,0.2308,2756.2,21.5,103.6
teacher_023,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_023.wav,给七年级一班今天第一节数学课发起点名。,给七年级一般经天第一结束学课发起点名,False,False,4,18,0.2222,3982.0,22.4,161.9
teacher_024,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_024.wav,发起点名。,发起点,False,False,1,4,0.25,1002.9,21.1,41.2
teacher_025,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_025.wav,打开我的作业批改列表。,打开我的作业屁改列,False,False,2,10,0.2,2072.1,22.3,88.6
teacher_026,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_026.wav,查看未提交作业的学生名单。,查看未提交作业的学生名,False,False,1,12,0.0833,2725.4,22.5,118.6
teacher_027,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_027.wav,帮我打开作业批改列表。,帮我打开作业批改列,False,False,1,10,0.1,2160.9,22.0,84.5
teacher_028,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_028.wav,我想看一下谁还没交作业。,我想看一下谁还没交作,False,False,1,11,0.0909,2442.7,22.2,90.8
teacher_029,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_029.wav,查一下七年级一班语文作业未提交名单。,插一下七年级一般语文作业未提交名,False,False,3,17,0.1765,3677.4,21.0,136.1
teacher_030,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_030.wav,看未交作业。,捍卫焦,False,False,5,5,1.0,1154.0,21.0,44.4
teacher_031,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_031.wav,查询本次作业完成率。,查询本次作业完成,False,False,1,9,0.1111,2086.8,22.9,87.7
teacher_032,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_032.wav,打开最近一次考试成绩分析。,打开最近一次考试成绩分析,False,True,0,12,0.0,2699.1,21.4,105.3
teacher_033,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_033.wav,帮我查一下这次作业完成率。,帮我查一下这次作业完成,False,False,1,12,0.0833,2567.2,21.7,93.3
teacher_034,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_034.wav,我想看一下最近一次考试成绩分析。,我想看一下最近一次考试成绩分,False,False,1,15,0.0667,3301.8,24.8,129.6
teacher_035,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_035.wav,看一下七年级一班最近一次数学考试成绩分析。,看一下七年级一般最近一次数学考试成绩分,False,False,2,20,0.1,4358.4,23.5,174.8
teacher_036,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_036.wav,看成绩分析。,看成绩分,False,False,1,5,0.2,1246.9,22.7,46.2
teacher_037,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_037.wav,查看本班数学成绩分布。,查看本班数学成绩分,False,False,1,10,0.1,2307.4,20.4,82.6
teacher_038,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_038.wav,打开学生课堂表现记录。,打开学生课堂表现,False,False,2,10,0.2,2327.6,24.5,88.2
teacher_039,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_039.wav,帮我看一下本班数学成绩分布。,帮我看一下本班数学成绩分,False,False,1,13,0.0769,2753.0,21.3,109.8
teacher_040,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_040.wav,我想打开学生课堂表现记录。,我想打开学生课堂表现,False,False,2,12,0.1667,2756.2,22.3,106.8
teacher_041,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_041.wav,打开张明的课堂表现记录。,打开张民的课堂表现,False,False,3,11,0.2727,2339.1,27.4,92.5
teacher_042,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_042.wav,看课堂表现。,看课堂表现,False,True,0,5,0.0,1235.3,20.5,45.4
teacher_043,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_043.wav,给张明添加课堂表扬记录。,给张明天加课堂表扬,False,False,3,11,0.2727,2461.1,21.7,90.2
teacher_044,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_044.wav,查询成绩下降明显的学生。,查询成绩下降明显的学,False,False,1,11,0.0909,2644.1,24.8,96.6
teacher_045,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_045.wav,帮我给张明加一条课堂表扬记录。,帮我给张民家一条课堂表扬,False,False,4,14,0.2857,3020.0,21.7,125.9
teacher_046,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_046.wav,我想查一下成绩下降比较明显的学生。,我想查一下成绩下降比较明显的学,False,False,1,16,0.0625,3626.9,27.8,146.5
teacher_047,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_047.wav,给李晓彤添加一条课堂表扬记录。,给李小彤添加一条课堂表扬,False,False,3,14,0.2143,3122.9,24.2,114.3
teacher_048,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_048.wav,加表扬记录。,佳表扬,False,False,3,5,0.6,1074.0,23.7,51.9
teacher_049,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_049.wav,查看本周家校沟通记录。,查看本周家校高通,False,False,3,10,0.3,2307.4,23.0,92.0
teacher_050,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_050.wav,打开我的备课任务。,打开我的备客任务,False,False,1,8,0.125,1665.8,23.8,67.2
teacher_051,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_051.wav,帮我看一下这周家校沟通记录。,帮我看一下这周家校高通记,False,False,2,13,0.1538,2741.4,25.8,110.7
teacher_052,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_052.wav,我想打开我的备课任务。,我想打开我的贝克任,False,False,3,10,0.3,2094.4,21.4,83.7
teacher_053,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_053.wav,看一下七年级一班本周家校沟通记录。,看一下七年级一般本周家校高通,False,False,4,16,0.25,3383.1,21.4,143.0
teacher_054,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_054.wav,看家校沟通。,康佳小沟,False,False,4,5,0.8,1235.3,24.9,51.4
teacher_055,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_055.wav,查询本学期我的授课课时。,查询本学期我的授课课,False,False,1,11,0.0909,2644.1,20.1,91.8
teacher_056,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_056.wav,生成本班学习情况简报。,凶城本班学习情况见,False,False,4,10,0.4,2463.4,20.9,92.6
teacher_057,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_057.wav,帮我查一下这学期我的授课课时。,帮我查一下这学期我的授课课时,False,True,0,14,0.0,3147.8,20.7,115.3
teacher_058,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_058.wav,我想生成本班学习情况简报。,我想生成本班学习情况见,False,False,2,12,0.1667,2872.2,27.9,125.0
teacher_059,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_059.wav,生成七年级一班本周学习情况简报。,生成七年级一般本周学习情况,False,False,3,15,0.2,3473.5,21.1,137.6
teacher_060,teacher,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/teacher/teacher_060.wav,生成班级简报。,生成班级简,False,False,1,6,0.1667,1453.4,25.5,70.5
staff_001,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_001.wav,打开我的办公工作台。,打开我的办公工作,False,False,1,9,0.1111,1944.4,21.3,81.3
staff_002,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_002.wav,返回教职工服务首页。,返回教职工服务,False,False,2,9,0.2222,2012.9,21.8,362.4
staff_003,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_003.wav,帮我打开办公工作台。,帮我打开办公工作台,False,True,0,9,0.0,2044.8,27.6,94.1
staff_004,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_004.wav,我想回到教职工服务首页。,我想回到教职工服务,False,False,2,11,0.1818,2349.8,20.7,84.7
staff_005,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_005.wav,切到后勤办公工作台首页。,切到后勤办公工作台,False,False,2,11,0.1818,2560.1,21.4,96.3
staff_006,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_006.wav,打开办公台。,打开办公台,False,True,0,5,0.0,1213.0,23.5,49.2
staff_007,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_007.wav,查看今天我的待办事项。,查看今天我的代办事是,False,False,2,10,0.2,2237.8,24.9,106.5
staff_008,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_008.wav,查询我提交的审批进度。,查询我提交的审批,False,False,2,10,0.2,2156.5,21.9,92.6
staff_009,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_009.wav,帮我看一下今天我的待办。,帮我看一下今天我的戴,False,False,2,11,0.1818,2265.4,20.5,82.7
staff_010,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_010.wav,我想查一下我提交的审批进度。,我想查一下我提交的审批,False,False,2,13,0.1538,2744.6,23.6,108.7
staff_011,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_011.wav,查一下设备采购审批的处理进度。,插一下设备采购审批的处理制,False,False,3,14,0.2143,2887.9,26.5,119.0
staff_012,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_012.wav,看审批进度。,看审批,False,False,2,5,0.4,1119.2,25.8,49.9
staff_013,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_013.wav,打开请假申请页面。,打开请假申请,False,False,2,8,0.25,2014.1,24.2,71.5
staff_014,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_014.wav,提交今天下午的请假申请。,提交今天下午的请假申请,False,True,0,11,0.0,2581.6,23.9,95.3
staff_015,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_015.wav,帮我打开请假申请页面。,帮我打开请假申请页面,False,True,0,10,0.0,2416.3,26.6,104.5
staff_016,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_016.wav,我想提交今天下午的请假申请。,我想提交今天下午的请假申请,False,True,0,13,0.0,3034.8,24.6,126.9
staff_017,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_017.wav,提交明天下午两点到五点的请假申请。,提交明天下午两点到五点的请假申请,False,True,0,16,0.0,3638.1,22.0,135.8
staff_018,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_018.wav,提请假申请。,提请假申,False,False,1,5,0.2,1292.9,22.3,52.1
staff_019,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_019.wav,查看本月我的考勤记录。,查看本月我的考勤,False,False,2,10,0.2,2133.2,20.6,81.0
staff_020,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_020.wav,查询本周我的值班安排。,查询本周我的值班安,False,False,1,10,0.1,2226.1,25.5,99.1
staff_021,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_021.wav,帮我看一下这个月我的考勤记录。,帮我看一下这个月我的考勤记,False,False,1,14,0.0714,2694.9,26.0,114.8
staff_022,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_022.wav,我想查一下这周我的值班安排。,我想查一下这周我的值班安排,False,True,0,13,0.0,2802.6,21.2,112.9
staff_023,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_023.wav,看一下周三下午的值班安排。,看一下周三下午的值班安排,False,True,0,12,0.0,2500.8,21.8,98.8
staff_024,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_024.wav,看我的考勤。,看我的好,False,False,2,5,0.4,1142.4,23.4,46.3
staff_025,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_025.wav,打开校园通知公告列表。,打开校园通知公告列,False,False,1,10,0.1,2257.9,21.1,84.8
staff_026,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_026.wav,查看最新一条学校通知。,查看最新一条学校通知,False,True,0,10,0.0,2446.8,29.2,101.1
staff_027,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_027.wav,帮我打开学校通知列表。,帮我打开学校通知列,False,False,1,10,0.1,2300.2,20.8,85.4
staff_028,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_028.wav,我想看一下最新一条学校通知。,我想看一下最新一条学校通知,False,True,0,13,0.0,2965.1,25.3,122.0
staff_029,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_029.wav,打开后勤处本周的通知公告列表。,打开后勤处本周的通知公告列,False,False,1,14,0.0714,3059.0,22.1,113.9
staff_030,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_030.wav,看学校通知。,看学校通知,False,True,0,5,0.0,1270.1,21.9,46.2
staff_031,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_031.wav,查询会议室预约情况。,查询会议是预约情,False,False,2,9,0.2222,2075.2,24.3,92.2
staff_032,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_032.wav,预约明天下午三点的会议室。,预约明天下午三点的会议,False,False,1,12,0.0833,2511.8,21.1,91.5
staff_033,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_033.wav,帮我查一下会议室预约情况。,帮我查一下会议室预约情况,False,True,0,12,0.0,2578.8,23.0,96.3
staff_034,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_034.wav,我想预约明天下午三点的会议室。,我想预约明天下午三点的会议室,False,True,0,14,0.0,2941.9,23.3,110.9
staff_035,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_035.wav,预约行政楼三楼第一会议室明天下午三点。,预约行政楼三楼第一会让立市明天下午三点,False,False,3,18,0.1667,4009.5,23.8,160.4
staff_036,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_036.wav,订会议室。,定会议,False,False,2,4,0.5,887.9,24.8,46.1
staff_037,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_037.wav,打开设备报修页面。,打开设备报修页,False,False,1,8,0.125,1805.1,22.0,70.1
staff_038,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_038.wav,提交办公室打印机报修申请。,提交办公室打印机报修申请,False,True,0,12,0.0,2686.1,25.8,127.1
staff_039,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_039.wav,帮我打开设备报修页面。,帮我打开设备报修页,False,False,1,10,0.1,2207.3,24.7,100.9
staff_040,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_040.wav,我想提交办公室打印机报修申请。,我想提交办公室打印机报修申,False,False,1,14,0.0714,3139.3,26.4,135.9
staff_041,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_041.wav,提交行政楼二楼办公室打印机报修申请。,提交行政楼二楼办公室打印机报修申,False,False,1,17,0.0588,3730.9,23.8,145.8
staff_042,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_042.wav,提报修。,踢爆修,False,False,2,3,0.6667,793.6,21.6,38.4
staff_043,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_043.wav,查看我的报修处理进度。,查看我的报修处理进,False,False,1,10,0.1,2110.1,23.6,93.7
staff_044,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_044.wav,查询本周食堂用餐安排。,查询本周食堂用餐安,False,False,1,10,0.1,2481.6,21.2,86.1
staff_045,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_045.wav,帮我看一下我的报修处理进度。,帮我看一下我的报修处理器,False,False,2,13,0.1538,2544.0,25.7,104.1
staff_046,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_046.wav,我想查一下这周食堂用餐安排。,我想查一下这周食堂用餐安排,False,True,0,13,0.0,3058.0,29.8,139.6
staff_047,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_047.wav,看一下周五中午的食堂用餐安排。,看一下周五中午的食堂用餐安排,False,True,0,14,0.0,2918.8,22.0,110.9
staff_048,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_048.wav,看食堂安排。,看食堂安,False,False,1,5,0.2,1270.1,22.7,48.3
staff_049,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_049.wav,打开工资条查询页面。,打开工资调查询页面,False,False,1,9,0.1111,2176.6,23.0,88.1
staff_050,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_050.wav,查看本月工资发放情况。,查看本月工资发放情,False,False,1,10,0.1,2353.9,20.9,85.7
staff_051,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_051.wav,帮我打开工资条查询页面。,帮我打开工资调查询页面,False,False,1,11,0.0909,2578.8,22.7,102.0
staff_052,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_052.wav,我想看一下本月工资发放情况。,我想看一下本月工资发放情况,False,True,0,13,0.0,2849.1,22.4,109.0
staff_053,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_053.wav,查询四月份工资发放情况。,查询四月份工资发放情,False,False,1,11,0.0909,2655.7,21.8,112.2
staff_054,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_054.wav,看工资条。,看工资,False,False,1,4,0.25,991.5,24.7,47.3
staff_055,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_055.wav,查询我的培训学习任务。,查询我的培训学习人,False,False,2,10,0.2,2307.4,21.0,85.0
staff_056,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_056.wav,打开教职工通讯录。,打开教职工通讯,False,False,1,8,0.125,1747.1,20.7,65.2
staff_057,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_057.wav,帮我查一下我的培训学习任务。,帮我查一下我的培训学习任务,False,True,0,13,0.0,2834.2,23.2,122.9
staff_058,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_058.wav,我想打开教职工通讯录。,我想打开教职工通讯,False,False,1,10,0.1,2198.9,21.8,82.6
staff_059,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_059.wav,打开后勤处教职工通讯录。,打开后勤处教职工通,False,False,2,11,0.1818,2524.9,21.8,90.2
staff_060,staff,standard,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/standard/staff/staff_060.wav,看培训任务。,看培训任务,False,True,0,5,0.0,1235.3,23.7,51.6
principal_001,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_001.wav,打开学校今日运行数据大屏。,打开学校今日运行数据大,False,False,1,12,0.0833,2941.6,24.3,110.3
principal_002,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_002.wav,切换到校长驾驶舱首页。,切换到校长驾驶舱首,False,False,1,10,0.1,2547.8,21.7,90.9
principal_003,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_003.wav,帮我打开学校运行总览。,帮我打开学校运行中,False,False,2,10,0.2,2449.7,20.8,83.8
principal_004,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_004.wav,我想看一下今天的学校整体情况。,我想看一下今天的学校整体情,False,False,1,14,0.0714,3243.1,20.5,113.2
principal_005,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_005.wav,打开校长驾驶舱里的学校运行总览页。,打开校长驾驶舱里的学校运行,False,False,3,16,0.1875,3742.7,22.0,135.2
principal_006,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_006.wav,看学校总览。,看学校中,False,False,2,5,0.4,1304.3,21.1,46.9
